GEOID,category,is_hpsa,num_pharmacies_2022,num_pharmacies_2017,num_pharmacies_2012,change_indep_10yr,change_indep_5yr,change_majchain_10yr,change_majchain_5yr
36009940302,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36009960200,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36009960400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36009960400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36009960500,INDEPENDENT,True,1.0,2.0,2.0,-1.0,-1.0,,
36009960704,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36009961100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36009961600,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36009961700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36009961800,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36011040202,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36011040300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36011040400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36011040800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36011041300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36011041400,MAJOR CHAIN,True,3.0,3.0,3.0,,,0.0,0.0
36011041500,HEALTHCARE,True,1.0,0.0,0.0,,,,
36011041600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36011041700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36011041800,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36011042100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36013030300,HEALTHCARE,True,1.0,1.0,1.0,,,,
36013030300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36013030500,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36013030500,MAJOR CHAIN,True,3.0,3.0,3.0,,,0.0,0.0
36013035100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36013035700,MAJOR CHAIN,True,3.0,3.0,3.0,,,0.0,0.0
36013035800,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36013036000,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36013036000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36013036401,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36013036500,HEALTHCARE,True,1.0,1.0,1.0,,,,
36013036500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36013036700,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36013036901,HEALTHCARE,True,1.0,1.0,1.0,,,,
36013037100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36013037200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36013037200,MAJOR CHAIN,True,2.0,2.0,3.0,,,-1.0,0.0
36013037300,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36015000100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36015000500,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36015000600,PUBLIC,False,1.0,1.0,1.0,,,,
36015000700,HEALTHCARE,False,1.0,1.0,1.0,,,,
36015000700,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36015000700,MINOR CHAIN,False,1.0,1.0,1.0,,,,
36015001000,MAJOR CHAIN,False,1.0,2.0,3.0,,,-2.0,-1.0
36015010302,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36015010400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36015010500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36015010600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36015010701,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36015010800,MAJOR CHAIN,False,1.0,1.0,0.0,,,1.0,0.0
36015011102,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36017970300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36017970400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36017970400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36017970501,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36017970601,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36017970700,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36017970802,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36019100101,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36019100102,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36019100800,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36019100901,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36019100901,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36019101000,HEALTHCARE,True,1.0,1.0,0.0,,,,
36019101000,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36019101600,MAJOR CHAIN,True,3.0,4.0,4.0,,,-1.0,-1.0
36019101901,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36019102100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36021000402,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36021000700,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36021001100,MAJOR CHAIN,True,4.0,5.0,5.0,,,-1.0,-1.0
36021001300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36021001400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36023970500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36023970600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36023970900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36023971000,MAJOR CHAIN,True,5.0,5.0,6.0,,,-1.0,0.0
36025970101,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36025970402,HEALTHCARE,True,1.0,1.0,1.0,,,,
36025970402,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36025970402,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36025970601,HEALTHCARE,True,2.0,2.0,1.0,,,,
36025970601,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36025970800,HEALTHCARE,True,2.0,1.0,1.0,,,,
36025970800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36025971200,HEALTHCARE,True,1.0,1.0,1.0,,,,
36025971200,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36025971400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36027010000,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027020004,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027020005,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027040001,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027050103,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027050203,INDEPENDENT,False,1.0,2.0,1.0,0.0,-1.0,,
36027050203,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36027050203,MINOR CHAIN,False,1.0,1.0,1.0,,,,
36027060201,HEALTHCARE,False,1.0,1.0,1.0,,,,
36027060201,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027060400,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027060400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027070102,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027070201,HEALTHCARE,False,1.0,1.0,1.0,,,,
36027070201,MAJOR CHAIN,False,1.0,2.0,1.0,,,0.0,-1.0
36027080104,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36027080201,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36027080202,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027100000,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027110004,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027110005,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027110005,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027120000,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027130003,HEALTHCARE,False,1.0,1.0,1.0,,,,
36027130003,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36027130003,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027140101,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36027140101,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027140201,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027140202,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027140500,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36027140700,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36027140801,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36027150005,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027150006,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027160003,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027160005,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027170000,HEALTHCARE,False,1.0,1.0,1.0,,,,
36027190204,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027190401,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36027200002,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36027210101,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027210201,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36027220901,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027221100,INDEPENDENT,False,1.0,1.0,2.0,-1.0,0.0,,
36027221100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36027300000,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36027610000,PUBLIC,False,1.0,1.0,1.0,,,,
36029000110,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029000200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029000200,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029000700,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029001000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029001000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029001404,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029001500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029001601,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029001602,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029002400,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36029002703,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36029002703,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029003100,HEALTHCARE,True,3.0,4.0,5.0,,,,
36029003100,INDEPENDENT,True,3.0,2.0,1.0,2.0,1.0,,
36029003302,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029003302,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029003600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029004002,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029004401,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029004500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029004601,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36029004800,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36029004902,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029005000,MAJOR CHAIN,True,2.0,2.0,3.0,,,-1.0,0.0
36029005201,HEALTHCARE,True,1.0,1.0,0.0,,,,
36029005400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029005500,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36029005802,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029005900,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029006100,INDEPENDENT,True,1.0,0.0,1.0,0.0,1.0,,
36029006100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029006701,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029006702,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029006801,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029006801,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36029006802,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029006904,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36029006904,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029007000,INDEPENDENT,True,3.0,1.0,1.0,2.0,2.0,,
36029007102,HEALTHCARE,True,1.0,1.0,0.0,,,,
36029007102,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029007104,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029007104,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029007303,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029007304,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029007304,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029007600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029007700,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029007901,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029008001,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029008101,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029008101,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029008102,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029008201,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029008202,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029008300,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029008500,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029008700,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029008700,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029008800,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029008900,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029009007,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009008,HEALTHCARE,False,1.0,1.0,2.0,,,,
36029009008,INDEPENDENT,False,2.0,3.0,2.0,0.0,-1.0,,
36029009008,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36029009010,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029009012,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009107,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029009107,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36029009113,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009114,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029009200,MAJOR CHAIN,False,4.0,4.0,4.0,,,0.0,0.0
36029009301,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009302,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029009401,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009402,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029009501,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029009503,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009504,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029009601,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36029009602,HEALTHCARE,False,2.0,1.0,2.0,,,,
36029009602,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029009701,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029009702,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029009702,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029009702,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029010001,HEALTHCARE,False,2.0,2.0,2.0,,,,
36029010003,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029010003,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029010103,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029010201,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36029010300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029010500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029010700,HEALTHCARE,True,1.0,1.0,1.0,,,,
36029010700,MAJOR CHAIN,True,3.0,3.0,4.0,,,-1.0,0.0
36029010803,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029010804,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029010805,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36029010808,HEALTHCARE,False,1.0,1.0,2.0,,,,
36029010808,INDEPENDENT,False,1.0,2.0,1.0,0.0,-1.0,,
36029010808,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029010901,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029011100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029011202,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029011300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36029011600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029011700,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029012001,MAJOR CHAIN,False,1.0,1.0,2.0,,,-1.0,0.0
36029012002,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36029012003,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029012400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029012501,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029012800,HEALTHCARE,False,1.0,0.0,0.0,,,,
36029012800,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029012903,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029013002,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029013101,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36029013101,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029013104,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029013202,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029013202,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36029013300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029013400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029013501,INDEPENDENT,False,2.0,1.0,0.0,2.0,1.0,,
36029013701,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029013701,MAJOR CHAIN,False,5.0,5.0,5.0,,,0.0,0.0
36029013702,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029013900,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36029014000,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029014101,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029014102,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36029014207,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36029014208,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029014209,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029014400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029014501,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029014502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029014502,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029014601,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029014603,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029014606,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029014703,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36029014804,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029014901,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029014901,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029014903,PUBLIC,False,1.0,1.0,1.0,,,,
36029015003,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36029015301,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029015401,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029015402,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029015503,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36029015900,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029015900,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36029015900,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36029016500,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36029016500,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36029016700,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029016700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029016900,HEALTHCARE,True,1.0,1.0,1.0,,,,
36029016900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36029017000,HEALTHCARE,True,1.0,0.0,0.0,,,,
36029017000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36029017200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36029017301,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029017400,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36029017501,PUBLIC,False,1.0,1.0,1.0,,,,
36029940000,HEALTHCARE,False,1.0,1.0,1.0,,,,
36029980500,PUBLIC,False,1.0,1.0,1.0,,,,
36031960100,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36031960501,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36031960800,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36031960901,HEALTHCARE,False,1.0,1.0,1.0,,,,
36031960902,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36031961002,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36031961201,HEALTHCARE,False,1.0,1.0,1.0,,,,
36031961201,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36031961202,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36031961300,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36033940000,HEALTHCARE,True,1.0,1.0,1.0,,,,
36033950501,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36033950502,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36033950502,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36033950502,PUBLIC,True,1.0,1.0,1.0,,,,
36033950900,HEALTHCARE,True,1.0,1.0,1.0,,,,
36033950900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36033951000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36033951100,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36035970100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36035970601,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36035970800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36035970900,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36035970900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36035971200,MAJOR CHAIN,True,2.0,2.0,1.0,,,1.0,0.0
36035971300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36037950200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36037950401,MAJOR CHAIN,True,3.0,4.0,4.0,,,-1.0,-1.0
36037950501,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36037950700,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36037950800,HEALTHCARE,True,1.0,1.0,0.0,,,,
36037950900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36037951100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36037951200,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36037951400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36039080201,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36039080201,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36039080301,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36039080403,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36039080502,MAJOR CHAIN,True,2.0,2.0,1.0,,,1.0,0.0
36039080600,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36039080700,PUBLIC,True,1.0,1.0,1.0,,,,
36039081001,MAJOR CHAIN,True,3.0,4.0,4.0,,,-1.0,-1.0
36039081102,INDEPENDENT,True,1.0,1.0,2.0,-1.0,0.0,,
36043010300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36043010400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36043010702,HEALTHCARE,True,1.0,1.0,1.0,,,,
36043010702,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36043011001,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36043011100,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36043011200,MAJOR CHAIN,True,2.0,2.0,3.0,,,-1.0,0.0
36043011502,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36045060102,HEALTHCARE,True,1.0,1.0,1.0,,,,
36045060102,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36045060202,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
